Id,PID,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,WoodDeckSF,ScreenPorch,GarageType_2Types,GarageType_Attchd,BsmtLivArea,MasVnrType_BrkFace,MSZoning_FV,LotConfig_CulDSac,LandContour_HLS,Heating_GasA,Condition,HouseStyle_1Story,RoofStyle_Hip,SaleType_COD,SaleType_New,SaleType_WD,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_GrnHill,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,RoofStyle_Othr,Foundation_Other,Exterior_BrkFace,Exterior_HdBoard,Exterior_Plywood,Exterior_WdSdng,SalePrice
690,535476240,80.0,7936,6,6,1963,0.0,2,2,2,1,1045.0,1,1045,1.0,3,1,2,1,1,1.0,0,0,0,1,826.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,127000
2364,527427210,26.0,8773,6,5,2002,0.0,3,3,2,1,1487.0,1,1419,1.0,2,1,3,1,0,2.0,196,0,0,1,951.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,190000
2050,905100080,75.0,11235,5,5,1964,30.0,2,3,2,3,1420.0,1,1452,1.0,2,1,2,0,1,2.0,92,0,0,0,785.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,158450
769,905101260,70.0,12886,5,6,1963,0.0,2,3,2,3,520.0,1,1464,0.0,3,1,2,0,1,2.0,302,100,0,1,444.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,175000
348,527108070,42.0,14892,9,5,2006,160.0,4,4,2,4,1746.0,1,1746,1.0,3,1,4,1,2,3.0,201,0,0,1,1320.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,377500
200,903233120,52.0,6240,5,5,1930,0.0,2,2,2,1,928.0,1,1536,0.0,4,1,2,1,1,2.0,0,0,0,0,448.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,138400
2759,906392100,78.0,11645,7,5,2005,0.0,3,3,2,3,1734.0,1,1734,1.0,3,1,3,1,0,2.0,160,0,0,1,1300.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,260000
1700,528114050,110.0,14977,8,5,2006,304.0,3,4,2,4,1976.0,1,1976,1.0,2,1,3,1,1,3.0,250,0,0,1,1350.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440000
876,907290070,70.0,9100,7,5,2001,0.0,3,3,2,1,1212.0,1,1212,0.0,3,1,3,1,0,2.0,356,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,178000
2536,534201280,70.0,8400,5,5,1968,168.0,2,2,2,3,1052.0,1,1052,1.0,3,1,2,1,0,1.0,356,0,0,1,1016.0,1,0,0,0,1,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,138500
1821,532354060,70.0,7420,5,5,1962,0.0,2,2,2,1,1057.0,1,1057,0.0,3,1,2,1,0,2.0,0,0,0,0,417.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,132000
2743,905452150,75.0,9525,6,5,1953,0.0,2,2,2,1,1000.0,1,1609,0.0,5,1,2,1,0,1.0,0,0,0,1,468.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,149900
1329,903204010,93.7,7425,7,7,1945,0.0,2,2,1,1,672.0,1,1668,0.0,3,1,3,1,0,1.0,210,0,0,1,0.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,108000
1451,907203090,88.0,7990,5,6,1975,0.0,2,3,2,1,924.0,1,924,0.0,3,1,2,1,0,1.0,0,0,0,0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,110000
936,909451180,24.0,1300,6,6,1980,0.0,2,3,2,1,561.0,1,1229,0.0,2,1,2,1,1,2.0,150,0,0,1,285.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,124000
1948,535376010,55.0,5500,4,6,1956,0.0,2,2,2,1,882.0,1,882,0.0,1,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103200
1839,533208020,40.0,3606,7,5,2006,0.0,3,4,3,1,1352.0,1,1352,1.0,2,1,3,1,1,2.0,0,0,0,1,937.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,194000
2057,905104170,93.7,8978,5,5,1968,0.0,2,2,2,1,948.0,1,948,0.0,3,1,2,1,0,1.0,147,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,108000
558,532354230,72.0,9079,5,5,1961,0.0,2,2,2,1,864.0,1,864,0.0,2,1,2,1,0,1.0,158,0,0,1,864.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,122000
2731,905351045,65.2,1700,7,5,1980,0.0,3,3,2,2,430.0,1,1700,1.0,2,1,3,1,0,1.0,188,200,0,0,397.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,148400
791,905451340,68.0,9571,5,3,1958,0.0,2,2,1,1,1276.0,1,1276,0.0,3,1,2,0,0,1.0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60000
1421,906223110,80.0,9938,7,5,1994,251.0,3,3,2,1,1602.0,1,1626,1.0,3,1,3,1,1,2.0,424,0,0,1,1271.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,226500
2881,911175430,50.0,9000,2,3,1949,0.0,2,2,2,3,480.0,0,480,1.0,1,1,2,1,0,1.0,0,0,0,0,50.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35311
2820,908103310,38.0,7840,6,5,1975,355.0,2,3,2,4,976.0,1,1012,0.0,4,0,2,1,0,0.0,0,0,0,0,976.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.0,127500
1609,923426010,74.0,12395,5,6,1984,0.0,2,2,2,1,864.0,1,889,0.0,3,1,2,1,0,2.0,0,0,0,1,647.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,137500
1495,908151040,57.0,9638,6,6,1977,0.0,2,2,2,3,1029.0,1,1117,1.0,3,1,2,1,1,2.0,292,0,0,1,488.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,147000
2388,528118020,108.0,13418,8,5,2004,132.0,3,4,2,3,1117.0,1,2452,0.0,4,1,3,1,1,3.0,113,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,309000
938,909475040,65.2,17597,7,9,1971,0.0,3,3,2,1,1803.0,1,2365,1.0,3,1,4,0,2,2.0,200,0,0,1,1222.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,315000
1194,534202130,72.0,8872,5,8,1965,300.0,2,2,2,1,912.0,1,912,1.0,2,1,3,1,0,2.0,0,0,0,0,595.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,147000
2429,528228575,53.0,3982,8,5,2006,0.0,3,3,3,3,1520.0,1,1567,1.0,1,1,4,1,1,3.0,312,0,0,1,1154.0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,264561
1937,535325280,60.0,7134,5,5,1955,0.0,2,2,2,1,384.0,1,1360,0.0,3,1,2,0,1,2.0,0,0,0,0,384.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,130000
1847,533221100,65.2,2117,6,5,2000,456.0,3,3,2,1,756.0,1,1525,0.0,3,1,3,1,1,2.0,0,0,0,0,436.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,177000
1550,910203090,58.0,8155,5,7,1930,0.0,2,3,2,1,780.0,1,1200,0.0,4,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,119000
2705,904302030,50.0,5500,7,5,2004,0.0,2,3,3,2,1073.0,1,1073,1.0,2,1,2,1,0,1.0,0,0,0,0,883.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,157000
2713,905106210,72.0,11553,5,5,1968,188.0,2,2,2,1,1051.0,1,1159,0.0,3,1,2,1,1,1.0,466,0,0,1,673.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,158000
1938,535325320,55.0,7150,4,4,1955,0.0,2,2,2,1,1190.0,1,1540,1.0,4,1,1,1,0,1.0,0,0,0,0,150.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,115000
1819,532353120,64.0,6285,5,5,1977,0.0,2,3,2,1,894.0,1,894,1.0,2,1,2,1,0,1.0,192,0,0,0,489.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,120750
23,527368020,65.2,7500,7,5,2000,0.0,3,3,2,1,814.0,1,1674,1.0,3,1,3,1,0,2.0,0,0,0,1,533.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,216000
2289,923228250,21.0,2001,4,5,1970,80.0,2,2,2,1,546.0,1,1092,0.0,3,1,2,1,0,1.0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,75000
1156,532477030,95.0,19508,6,5,1974,144.0,2,2,2,3,1430.0,1,1430,0.0,3,1,2,1,2,2.0,117,0,0,1,800.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,192000
2717,905107300,57.0,7176,6,6,1978,200.0,2,2,3,4,960.0,1,1040,1.0,3,1,2,1,1,2.0,131,180,0,0,794.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,160500
2101,906378170,91.0,10652,7,5,2006,306.0,3,3,2,3,1494.0,1,1494,0.0,3,1,3,1,1,3.0,160,0,0,1,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,279500
1377,905100020,76.5,11235,5,6,1963,0.0,2,3,2,3,981.0,1,1075,1.0,3,1,3,1,0,2.0,64,64,0,0,784.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,148000
1381,905104110,68.0,10265,5,7,1967,0.0,2,2,2,1,992.0,1,992,1.0,3,1,3,1,0,1.0,204,0,0,1,758.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,145000
2502,533127080,93.7,14541,8,7,1993,0.0,3,3,3,1,1338.0,1,2520,1.0,5,1,3,1,1,3.0,209,0,0,1,1012.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,310000
2609,535402100,83.0,10184,6,5,1963,379.0,2,2,2,3,1083.0,1,1146,0.0,3,1,2,1,1,1.0,345,0,0,1,580.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,165000
505,528390100,52.0,46589,8,7,1994,528.0,3,3,3,1,1629.0,1,2448,1.0,4,1,3,1,1,3.0,517,0,0,1,1541.0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402000
1126,528478040,85.0,10625,7,5,2005,0.0,3,3,2,1,1026.0,1,1958,0.0,3,1,3,1,1,3.0,154,0,0,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,250000
2914,923226180,21.0,1470,4,6,1970,0.0,2,3,2,3,630.0,1,630,1.0,1,1,2,1,0,0.0,0,0,0,0,522.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,73000
393,527401160,60.0,9000,5,5,1974,0.0,2,3,2,1,896.0,1,1792,0.0,4,2,2,1,0,0.0,32,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,136000
2405,528180080,48.0,5911,9,5,2005,278.0,4,4,2,1,1560.0,1,1565,1.0,2,1,4,1,1,2.0,196,0,0,1,472.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,282500
67,528445060,73.0,8987,8,5,2005,226.0,3,3,2,0,1595.0,1,1595,0.0,2,1,3,1,1,3.0,144,0,0,1,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,221500
2227,909452102,75.5,17871,4,5,1995,0.0,2,3,2,1,1680.0,1,1680,0.0,4,1,3,1,0,2.0,152,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,170000
669,535402270,77.0,11500,6,4,1967,0.0,1,2,1,1,1040.0,1,1040,1.0,3,1,2,0,1,2.0,0,0,0,1,932.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,163000
1772,528364110,65.0,12257,8,5,1995,513.0,3,3,2,3,1318.0,1,2531,0.0,4,1,3,1,1,3.0,222,0,0,1,120.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,290000
1775,528376010,82.0,9044,8,5,1996,526.0,3,3,2,1,1325.0,1,2538,0.0,4,1,3,1,1,3.0,198,0,0,1,1225.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,330000
403,527450280,21.0,1680,6,5,1973,504.0,2,2,2,1,483.0,1,987,1.0,2,1,2,1,0,1.0,0,0,0,0,254.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,111000
2792,907254050,45.0,9468,6,5,1999,148.0,2,3,2,2,840.0,1,1755,1.0,3,1,2,1,1,2.0,176,0,0,1,639.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,214000
1247,535302130,102.0,9373,5,6,1953,84.0,2,2,2,1,1152.0,1,1152,0.0,3,1,2,1,0,2.0,0,0,0,0,696.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,137500
384,527364030,70.0,7000,7,5,2003,0.0,3,3,2,2,926.0,1,1884,1.0,3,1,4,1,1,2.0,0,0,0,1,622.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,240900
91,533130020,107.0,10186,7,5,1992,0.0,3,3,2,1,750.0,1,1923,1.0,3,1,3,1,1,2.0,240,0,0,1,674.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,190000
863,907250070,90.0,11664,7,5,2002,0.0,3,3,2,3,1569.0,1,1611,1.0,3,1,3,1,0,3.0,262,0,0,1,1234.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,250000
1857,533252130,90.0,10768,5,8,1976,0.0,3,3,2,4,1437.0,1,1437,1.0,3,1,3,1,1,2.0,0,180,0,1,1157.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,218000
1870,534151180,78.0,10530,7,6,1993,194.0,3,3,2,1,1148.0,1,2075,1.0,3,1,3,1,1,2.0,235,0,0,1,819.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,255000
2318,527108020,50.0,14859,7,5,2006,27.0,3,3,2,1,1670.0,1,1670,0.0,3,1,3,1,1,3.0,144,0,0,1,0.0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,240000
2100,906378150,93.0,10481,8,5,2006,0.0,3,3,2,3,2140.0,1,2140,0.0,3,1,3,1,0,3.0,136,0,0,1,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,360000
1213,534403080,85.0,9350,5,8,1965,0.0,2,2,2,4,1219.0,1,1265,0.0,3,1,3,1,1,2.0,0,0,0,1,633.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,179900
2046,904101070,138.0,18030,5,6,1946,0.0,2,2,2,1,1598.0,1,3086,0.0,3,1,4,-1,1,0.0,122,0,0,0,621.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,200500
710,902205030,50.0,5925,3,6,1910,0.0,2,2,2,1,600.0,0,968,0.0,2,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,37900
2268,916455050,72.0,6718,8,5,2001,86.0,3,4,2,2,1267.0,1,1312,0.0,2,1,3,1,0,2.0,256,0,0,1,250.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,180500
816,906230010,65.2,11855,7,5,2000,23.0,2,4,2,1,1168.0,1,2787,2.0,6,2,2,1,2,4.0,312,0,0,0,820.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,269500
1616,527105140,93.7,12394,7,5,2003,0.0,3,3,2,4,847.0,1,1733,0.0,3,1,3,1,1,2.0,100,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,225000
2233,910200110,50.0,7000,6,7,1940,0.0,2,2,2,1,720.0,1,1215,0.0,3,1,3,1,0,2.0,0,0,0,0,375.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,141000
439,528120030,87.0,10367,9,5,2008,284.0,4,4,2,2,1739.0,1,1743,1.0,3,1,4,1,1,3.0,168,0,0,1,1015.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,335000
260,907200280,38.0,15240,5,8,1977,0.0,3,3,2,1,1026.0,1,1026,1.0,3,1,2,1,0,1.0,316,0,0,1,886.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,150000
2523,533350050,68.0,50271,9,5,1981,0.0,3,4,2,4,1842.0,1,1842,2.0,0,1,3,1,1,3.0,857,0,0,1,1810.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385000
627,535125090,85.0,13600,7,6,1965,176.0,2,2,2,1,768.0,1,1986,0.0,3,1,2,1,3,2.0,0,189,0,1,454.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,205000
251,906380190,64.0,6762,7,5,2006,24.0,3,3,2,3,1187.0,1,1208,1.0,2,1,3,1,0,2.0,105,0,0,1,686.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,206000
2163,907414060,63.0,8500,7,5,2004,106.0,3,3,2,3,1422.0,1,1422,0.0,3,1,3,1,0,2.0,192,0,0,1,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,179600
2819,908102330,67.0,8877,4,5,1951,0.0,2,1,1,1,836.0,1,1220,0.0,2,1,2,1,0,2.0,0,0,0,0,836.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,102000
1025,527326130,93.7,15611,5,6,1977,0.0,2,3,2,3,1126.0,1,1126,0.0,3,1,4,1,0,2.0,180,0,0,1,860.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,175000
2592,535327210,70.0,13300,5,5,1956,0.0,2,2,2,1,1015.0,1,1384,1.0,2,1,2,0,0,2.0,75,0,0,1,494.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,159000
1491,908103280,65.0,6500,6,6,1976,84.0,2,2,4,1,1127.0,1,1127,0.0,3,1,2,1,1,2.0,0,0,0,0,1033.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,135000
2742,905452140,75.0,9525,6,4,1954,0.0,2,2,1,1,994.0,1,1855,0.0,4,1,2,1,0,1.0,182,0,0,1,444.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,136900
2497,532378160,65.0,6993,5,7,1961,0.0,2,2,2,1,912.0,1,1236,0.0,3,1,2,1,1,1.0,0,0,0,1,465.0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,135000
495,528315090,82.0,9430,8,5,1999,673.0,3,3,2,2,1252.0,1,2365,1.0,3,1,3,1,1,3.0,0,180,0,1,1163.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,337000
2528,534128210,93.7,11029,6,7,1968,220.0,2,2,2,2,1054.0,1,2654,1.0,4,1,3,1,1,2.0,0,222,0,1,619.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,250000
1033,527380240,87.5,14311,8,5,1996,402.0,3,3,2,1,1236.0,1,2340,1.0,4,1,3,1,1,3.0,192,0,0,1,1023.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,306000
764,904301070,60.0,10800,5,5,1987,0.0,2,3,3,4,1200.0,1,1200,3.0,3,1,2,1,0,0.0,120,0,0,0,1200.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,179000
1165,533212150,34.0,3604,7,5,2007,0.0,3,3,2,1,689.0,1,1392,0.0,2,1,3,1,0,2.0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,146000
2037,903457040,60.0,10320,6,5,1915,0.0,2,2,1,1,1138.0,1,2180,0.0,3,1,2,1,1,2.0,0,0,0,0,375.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,161000
